time,scid,pkt_num,active_num,conn_type,pns,send_time
2853129,50ce57750bb9ee64ec1ff7b4,3568,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251901097
2854533,50ce57750bb9ee64ec1ff7b4,3569,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250582773
2854723,50ce57750bb9ee64ec1ff7b4,3570,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251902996
2854848,50ce57750bb9ee64ec1ff7b4,3571,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251902996
2854984,50ce57750bb9ee64ec1ff7b4,3572,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251902996
2855703,50ce57750bb9ee64ec1ff7b4,3573,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251903958
2855836,50ce57750bb9ee64ec1ff7b4,3574,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251903958
2855959,50ce57750bb9ee64ec1ff7b4,3575,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251903958
2857016,50ce57750bb9ee64ec1ff7b4,3576,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251905254
2857187,50ce57750bb9ee64ec1ff7b4,3577,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251905254
2857346,50ce57750bb9ee64ec1ff7b4,3578,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251905254
2857479,50ce57750bb9ee64ec1ff7b4,3579,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251905254
2891664,50ce57750bb9ee64ec1ff7b4,3580,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251939462
2891888,50ce57750bb9ee64ec1ff7b4,3581,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251939462
2892732,50ce57750bb9ee64ec1ff7b4,3582,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251940906
2892933,50ce57750bb9ee64ec1ff7b4,3583,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251940906
2894338,50ce57750bb9ee64ec1ff7b4,3584,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251942538
2894490,50ce57750bb9ee64ec1ff7b4,3585,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251942538
2894619,50ce57750bb9ee64ec1ff7b4,3586,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251942538
2894805,50ce57750bb9ee64ec1ff7b4,3587,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251942538
2896365,50ce57750bb9ee64ec1ff7b4,3588,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251944575
2897572,50ce57750bb9ee64ec1ff7b4,3589,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251945797
2897705,50ce57750bb9ee64ec1ff7b4,3590,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251945797
2897817,50ce57750bb9ee64ec1ff7b4,3591,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251945797
2898901,50ce57750bb9ee64ec1ff7b4,3592,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251947114
2899036,50ce57750bb9ee64ec1ff7b4,3593,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251947114
2901627,50ce57750bb9ee64ec1ff7b4,3594,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251949844
2901798,50ce57750bb9ee64ec1ff7b4,3595,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251949844
2906532,50ce57750bb9ee64ec1ff7b4,3596,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250484349
2906765,50ce57750bb9ee64ec1ff7b4,3597,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251954996
2906964,50ce57750bb9ee64ec1ff7b4,3598,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251954996
2908433,50ce57750bb9ee64ec1ff7b4,3599,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251956626
2908581,50ce57750bb9ee64ec1ff7b4,3600,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251956626
2909910,50ce57750bb9ee64ec1ff7b4,3601,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251054032
2910073,50ce57750bb9ee64ec1ff7b4,3602,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251958369
2910183,50ce57750bb9ee64ec1ff7b4,3603,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251958369
2910315,50ce57750bb9ee64ec1ff7b4,3604,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251958369
2911579,50ce57750bb9ee64ec1ff7b4,3605,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251959805
2913774,50ce57750bb9ee64ec1ff7b4,3606,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251961912
2916599,50ce57750bb9ee64ec1ff7b4,3607,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251964621
2921342,50ce57750bb9ee64ec1ff7b4,3608,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251969247
2921867,50ce57750bb9ee64ec1ff7b4,3609,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251969247
2925560,50ce57750bb9ee64ec1ff7b4,3610,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251972940
2926250,50ce57750bb9ee64ec1ff7b4,3611,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251974284
2926415,50ce57750bb9ee64ec1ff7b4,3612,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251974284
2927751,50ce57750bb9ee64ec1ff7b4,3613,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251975901
2927946,50ce57750bb9ee64ec1ff7b4,3614,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251975901
2929099,50ce57750bb9ee64ec1ff7b4,3615,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251977310
2929365,50ce57750bb9ee64ec1ff7b4,3616,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251977310
2931171,50ce57750bb9ee64ec1ff7b4,3617,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251979360
2931374,50ce57750bb9ee64ec1ff7b4,3618,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251979360
2933392,50ce57750bb9ee64ec1ff7b4,3619,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251981136
2933600,50ce57750bb9ee64ec1ff7b4,3620,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251981136
2933749,50ce57750bb9ee64ec1ff7b4,3621,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251981136
2934011,50ce57750bb9ee64ec1ff7b4,3622,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251982291
2934166,50ce57750bb9ee64ec1ff7b4,3623,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251982291
2936539,50ce57750bb9ee64ec1ff7b4,3624,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251983996
2936699,50ce57750bb9ee64ec1ff7b4,3625,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251983996
2936815,50ce57750bb9ee64ec1ff7b4,3626,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251983996
2936980,50ce57750bb9ee64ec1ff7b4,3627,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251983996
2938217,50ce57750bb9ee64ec1ff7b4,3628,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251986460
2938368,50ce57750bb9ee64ec1ff7b4,3629,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251986460
2939965,50ce57750bb9ee64ec1ff7b4,3630,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250547722
2940140,50ce57750bb9ee64ec1ff7b4,3631,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251988427
2941672,50ce57750bb9ee64ec1ff7b4,3632,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251989828
2941823,50ce57750bb9ee64ec1ff7b4,3633,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251989828
2942785,50ce57750bb9ee64ec1ff7b4,3634,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251054032
2942991,50ce57750bb9ee64ec1ff7b4,3635,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251991240
2943442,50ce57750bb9ee64ec1ff7b4,3636,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251991240
2943768,50ce57750bb9ee64ec1ff7b4,3637,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251991240
2945004,50ce57750bb9ee64ec1ff7b4,3638,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251992829
2945405,50ce57750bb9ee64ec1ff7b4,3639,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251992829
2947109,50ce57750bb9ee64ec1ff7b4,3640,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251995111
2951224,50ce57750bb9ee64ec1ff7b4,3641,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251995111
2952340,50ce57750bb9ee64ec1ff7b4,3642,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447251999934
2953280,50ce57750bb9ee64ec1ff7b4,3643,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252001261
2953464,50ce57750bb9ee64ec1ff7b4,3644,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252001261
2953626,50ce57750bb9ee64ec1ff7b4,3645,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252001261
2954277,50ce57750bb9ee64ec1ff7b4,3646,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252002307
2954464,50ce57750bb9ee64ec1ff7b4,3647,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252002307
2954612,50ce57750bb9ee64ec1ff7b4,3648,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252002307
2954770,50ce57750bb9ee64ec1ff7b4,3649,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252002307
2955109,50ce57750bb9ee64ec1ff7b4,3650,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252003354
2955238,50ce57750bb9ee64ec1ff7b4,3651,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252003354
2955353,50ce57750bb9ee64ec1ff7b4,3652,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252003354
2955628,50ce57750bb9ee64ec1ff7b4,3653,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252003895
2955990,50ce57750bb9ee64ec1ff7b4,3654,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252004196
2956135,50ce57750bb9ee64ec1ff7b4,3655,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252004196
2956733,50ce57750bb9ee64ec1ff7b4,3656,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252004928
2956898,50ce57750bb9ee64ec1ff7b4,3657,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252004928
2959145,50ce57750bb9ee64ec1ff7b4,3658,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252007276
2959384,50ce57750bb9ee64ec1ff7b4,3659,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252007276
2959581,50ce57750bb9ee64ec1ff7b4,3660,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252007276
2991996,50ce57750bb9ee64ec1ff7b4,3661,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252039657
2993648,50ce57750bb9ee64ec1ff7b4,3662,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252041569
2994527,50ce57750bb9ee64ec1ff7b4,3663,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250599326
2994730,50ce57750bb9ee64ec1ff7b4,3664,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252042992
2994857,50ce57750bb9ee64ec1ff7b4,3665,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252042992
2996952,50ce57750bb9ee64ec1ff7b4,3666,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252045184
2997078,50ce57750bb9ee64ec1ff7b4,3667,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252045184
2999066,50ce57750bb9ee64ec1ff7b4,3668,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252047290
2999204,50ce57750bb9ee64ec1ff7b4,3669,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252047290
3001340,50ce57750bb9ee64ec1ff7b4,3670,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252049533
3001489,50ce57750bb9ee64ec1ff7b4,3671,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252049533
3002907,50ce57750bb9ee64ec1ff7b4,3672,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252051107
3006799,50ce57750bb9ee64ec1ff7b4,3673,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252054829
3009785,50ce57750bb9ee64ec1ff7b4,3674,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252057731
3009996,50ce57750bb9ee64ec1ff7b4,3675,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252057731
3010979,50ce57750bb9ee64ec1ff7b4,3676,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252059135
3011253,50ce57750bb9ee64ec1ff7b4,3677,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252059135
3011418,50ce57750bb9ee64ec1ff7b4,3678,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252059135
3014458,50ce57750bb9ee64ec1ff7b4,3679,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252062536
3017213,50ce57750bb9ee64ec1ff7b4,3680,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252065234
3026181,50ce57750bb9ee64ec1ff7b4,3681,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252074010
3026556,50ce57750bb9ee64ec1ff7b4,3682,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252074010
3027111,50ce57750bb9ee64ec1ff7b4,3683,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250582773
3027431,50ce57750bb9ee64ec1ff7b4,3684,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252075619
3028686,50ce57750bb9ee64ec1ff7b4,3685,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252076773
3028867,50ce57750bb9ee64ec1ff7b4,3686,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252076773
3033803,50ce57750bb9ee64ec1ff7b4,3687,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250485538
3034275,50ce57750bb9ee64ec1ff7b4,3688,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252082279
3034471,50ce57750bb9ee64ec1ff7b4,3689,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252082279
3035424,50ce57750bb9ee64ec1ff7b4,3690,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252083386
3035655,50ce57750bb9ee64ec1ff7b4,3691,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252083386
3037093,50ce57750bb9ee64ec1ff7b4,3692,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252085054
3039583,50ce57750bb9ee64ec1ff7b4,3693,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250582773
3039819,50ce57750bb9ee64ec1ff7b4,3694,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250486703
3040106,50ce57750bb9ee64ec1ff7b4,3695,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252088293
3040331,50ce57750bb9ee64ec1ff7b4,3696,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252088293
3041076,50ce57750bb9ee64ec1ff7b4,3697,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252089158
3041282,50ce57750bb9ee64ec1ff7b4,3698,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252089158
3042411,50ce57750bb9ee64ec1ff7b4,3699,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252090577
3044097,50ce57750bb9ee64ec1ff7b4,3700,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252092161
3044375,50ce57750bb9ee64ec1ff7b4,3701,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252092161
3044657,50ce57750bb9ee64ec1ff7b4,3702,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252092161
3045610,50ce57750bb9ee64ec1ff7b4,3703,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252093816
3053088,50ce57750bb9ee64ec1ff7b4,3704,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252100801
3054035,50ce57750bb9ee64ec1ff7b4,3705,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252101996
3054264,50ce57750bb9ee64ec1ff7b4,3706,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252101996
3055445,50ce57750bb9ee64ec1ff7b4,3707,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252103580
3055717,50ce57750bb9ee64ec1ff7b4,3708,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252103580
3056014,50ce57750bb9ee64ec1ff7b4,3709,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252103580
3056929,50ce57750bb9ee64ec1ff7b4,3710,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252105145
3057111,50ce57750bb9ee64ec1ff7b4,3711,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252105145
3057298,50ce57750bb9ee64ec1ff7b4,3712,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252105145
3058359,50ce57750bb9ee64ec1ff7b4,3713,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252106575
3060047,50ce57750bb9ee64ec1ff7b4,3714,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250582773
3093748,50ce57750bb9ee64ec1ff7b4,3715,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250486703
3094259,50ce57750bb9ee64ec1ff7b4,3716,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252142227
3094867,50ce57750bb9ee64ec1ff7b4,3717,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252142838
3095228,50ce57750bb9ee64ec1ff7b4,3718,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252142838
3098342,50ce57750bb9ee64ec1ff7b4,3719,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252146356
3098655,50ce57750bb9ee64ec1ff7b4,3720,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252146356
3100288,50ce57750bb9ee64ec1ff7b4,3721,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252148379
3102641,50ce57750bb9ee64ec1ff7b4,3722,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252150512
3110935,50ce57750bb9ee64ec1ff7b4,3723,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252158582
3111486,50ce57750bb9ee64ec1ff7b4,3724,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252158582
3112610,50ce57750bb9ee64ec1ff7b4,3725,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252160555
3114984,50ce57750bb9ee64ec1ff7b4,3726,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252163088
3117905,50ce57750bb9ee64ec1ff7b4,3727,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252165903
3127484,50ce57750bb9ee64ec1ff7b4,3728,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252174725
3128276,50ce57750bb9ee64ec1ff7b4,3729,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252174725
3128612,50ce57750bb9ee64ec1ff7b4,3730,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252174725
3128848,50ce57750bb9ee64ec1ff7b4,3731,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252174725
3129486,50ce57750bb9ee64ec1ff7b4,3732,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252177534
3129738,50ce57750bb9ee64ec1ff7b4,3733,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252177534
3130200,50ce57750bb9ee64ec1ff7b4,3734,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252178415
3134970,50ce57750bb9ee64ec1ff7b4,3735,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252181822
3136378,50ce57750bb9ee64ec1ff7b4,3736,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252184299
3137578,50ce57750bb9ee64ec1ff7b4,3737,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252184299
3138490,50ce57750bb9ee64ec1ff7b4,3738,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252184299
3139408,50ce57750bb9ee64ec1ff7b4,3739,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252184299
3140119,50ce57750bb9ee64ec1ff7b4,3740,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252188135
3141458,50ce57750bb9ee64ec1ff7b4,3741,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252188743
3141685,50ce57750bb9ee64ec1ff7b4,3742,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252188743
3142045,50ce57750bb9ee64ec1ff7b4,3743,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252190279
3142367,50ce57750bb9ee64ec1ff7b4,3744,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252190279
3143071,50ce57750bb9ee64ec1ff7b4,3745,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252190279
3144755,50ce57750bb9ee64ec1ff7b4,3746,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250582773
3145530,50ce57750bb9ee64ec1ff7b4,3747,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252193217
3145755,50ce57750bb9ee64ec1ff7b4,3748,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252193217
3145947,50ce57750bb9ee64ec1ff7b4,3749,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252193217
3146083,50ce57750bb9ee64ec1ff7b4,3750,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252193217
3146376,50ce57750bb9ee64ec1ff7b4,3751,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252194635
3155426,50ce57750bb9ee64ec1ff7b4,3752,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252203250
3156521,50ce57750bb9ee64ec1ff7b4,3753,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252203250
3157551,50ce57750bb9ee64ec1ff7b4,3754,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252205279
3158353,50ce57750bb9ee64ec1ff7b4,3755,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252206468
3158613,50ce57750bb9ee64ec1ff7b4,3756,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252206468
3158908,50ce57750bb9ee64ec1ff7b4,3757,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252206468
3159257,50ce57750bb9ee64ec1ff7b4,3758,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252206468
3159469,50ce57750bb9ee64ec1ff7b4,3759,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252206468
3159982,50ce57750bb9ee64ec1ff7b4,3760,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252208186
3160229,50ce57750bb9ee64ec1ff7b4,3761,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252208186
3160984,50ce57750bb9ee64ec1ff7b4,3762,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447252209088
3188312,50ce57750bb9ee64ec1ff7b4,3763,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250487910
3188873,50ce57750bb9ee64ec1ff7b4,3764,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250583801
3189183,50ce57750bb9ee64ec1ff7b4,3765,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250487910
3189487,50ce57750bb9ee64ec1ff7b4,3766,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250583801
3189657,50ce57750bb9ee64ec1ff7b4,3767,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250583801
3189922,50ce57750bb9ee64ec1ff7b4,3768,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250489202
3190267,50ce57750bb9ee64ec1ff7b4,3769,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250583801
